0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
26.192336901976194,35137367.14517317,2561043.999999996,22237230064.526367,2561044.000000018,1296443675.2194228,2561043.9999999944,365475769.9770168,2561043.9999999944,2069535354.9673824,2561043.999999999,10248.516189618904,2561043.999999979,506906.94634208264,2561043.9999999767,7069326.633425934,2561044.000000002,1818164.761992038,2561043.999999996,2072416.2106625147,2561044.0000000126,628165665.7175894,2561044.0000003185,19834215739.461983,2561043.9999999055,4752258234.320348,2561043.999999921,132494856.94326404,2561043.9999999865,37027557.259850696,2561043.9999997597,748404408.6975077,2561044.0000001015,616131364.950621,2561044.0000000955,25391276374.060028,2561044.0000002515,7714519125.915051,2561043.999999532,3653796462.1525364,2561044.00000023,28748368365.093758,2561044.0000001253,94334633565.96613,2561044.000001112,14898666354.725365,2561043.9999993974,54506749201.522606,2561044.000000235,1354370749.1191802,2561044.0000000363,429911745.6460482,2561043.9999999027,87085348.84193009,2561043.999999876,2403619.4822318116,2561043.9999999567,128420.64662691843,2561044.0,718947848.1231649,2561044.000000243,19252399.97386663,2561044.0000000317,1489784445.9776835,2561044.000000042,10348.230109710397,2561044.00000001,,
32.95518214164154,35137367.14517317,2561043.999999996,22237230064.526367,2561044.000000018,1296443675.2194228,2561043.9999999944,365475769.9770168,2561043.9999999944,2069535354.9673824,2561043.999999999,10248.516189618904,2561043.999999979,506906.94634208264,2561043.9999999767,7069326.633425934,2561044.000000002,1818164.761992038,2561043.999999996,2072416.2106625147,2561044.0000000126,628165665.7175894,2561044.0000003185,19834215739.461983,2561043.9999999055,4752258234.320348,2561043.999999921,132494856.94326404,2561043.9999999865,37027557.259850696,2561043.9999997597,748404408.6975077,2561044.0000001015,616131364.950621,2561044.0000000955,25391276374.060028,2561044.0000002515,7714519125.915051,2561043.999999532,3653796462.1525364,2561044.00000023,28748368365.093758,2561044.0000001253,94334633565.96613,2561044.000001112,14898666354.725365,2561043.9999993974,54506749201.522606,2561044.000000235,1354370749.1191802,2561044.0000000363,429911745.6460482,2561043.9999999027,87085348.84193009,2561043.999999876,2403619.4822318116,2561043.9999999567,128420.64662691843,2561044.0,718947848.1231649,2561044.000000243,19252399.97386663,2561044.0000000317,1489784445.9776835,2561044.000000042,10348.230109710397,2561044.00000001,,
29.0963582532403,35137370.532309495,1561057.5098702728,15340504065.309649,882951.949879179,1793846577.6297667,1442322.4406103578,164546774.20119274,1109944.1909214188,958078529.404883,1610664.0000000007,17362473.982145622,1610664.0000000033,3553989.942818082,1610664.000000004,2136165.367729935,1610663.9999999998,100554535.468808,1610664.0000000005,1722580.8972265145,1610663.9999999986,246267770.0333615,1610663.9999999523,33404201268.45749,1610664.0000000147,2469301188.60172,1610664.0000000119,750034000.2872643,1610664.0000000023,362063706.59771866,1610664.0000000363,300335557.2912997,1610663.9999999849,2084043006.255233,1610663.9999999856,16123395336.086615,1610663.9999999625,14919472098.077784,1610664.000000071,1831874733.7492087,1610663.9999999653,46228148460.88833,1610663.9999999816,67526203079.028625,1610663.999999832,26080267367.261875,1610664.0000000915,37255865193.748024,1610663.9999999646,3718383161.2710347,1610663.999999995,160655801.8492202,1610664.0000000144,582899238.5549861,1610664.0000000186,110477707.15873182,1610664.0000000065,50409044.86141091,1610664.0,286958708.6596567,1610663.9999999632,5684983.137354637,1610663.9999999953,658157197.6054718,1610663.9999999937,22910615.844285723,1610663.9999999984,,
26.825077134414272,35137367.14517317,2561043.999999996,22237230064.526367,2561044.000000018,1296443675.2194228,2561043.9999999944,365475769.9770168,2561043.9999999944,2069535354.9673824,2561043.999999999,10248.516189618904,2561043.999999979,506906.94634208264,2561043.9999999767,7069326.633425934,2561044.000000002,1818164.761992038,2561043.999999996,2072416.2106625147,2561044.0000000126,628165665.7175894,2561044.0000003185,19834215739.461983,2561043.9999999055,4752258234.320348,2561043.999999921,132494856.94326404,2561043.9999999865,37027557.259850696,2561043.9999997597,748404408.6975077,2561044.0000001015,616131364.950621,2561044.0000000955,25391276374.060028,2561044.0000002515,7714519125.915051,2561043.999999532,3653796462.1525364,2561044.00000023,28748368365.093758,2561044.0000001253,94334633565.96613,2561044.000001112,14898666354.725365,2561043.9999993974,54506749201.522606,2561044.000000235,1354370749.1191802,2561044.0000000363,429911745.6460482,2561043.9999999027,87085348.84193009,2561043.999999876,2403619.4822318116,2561043.9999999567,128420.64662691843,2561044.0,718947848.1231649,2561044.000000243,19252399.97386663,2561044.0000000317,1489784445.9776835,2561044.000000042,10348.230109710397,2561044.00000001,,
26.57288884327088,35137367.14517317,2561043.999999996,22237230064.526367,2561044.000000018,1296443675.2194228,2561043.9999999944,365475769.9770168,2561043.9999999944,2069535354.9673824,2561043.999999999,10248.516189618904,2561043.999999979,506906.94634208264,2561043.9999999767,7069326.633425934,2561044.000000002,1818164.761992038,2561043.999999996,2072416.2106625147,2561044.0000000126,628165665.7175894,2561044.0000003185,19834215739.461983,2561043.9999999055,4752258234.320348,2561043.999999921,132494856.94326404,2561043.9999999865,37027557.259850696,2561043.9999997597,748404408.6975077,2561044.0000001015,616131364.950621,2561044.0000000955,25391276374.060028,2561044.0000002515,7714519125.915051,2561043.999999532,3653796462.1525364,2561044.00000023,28748368365.093758,2561044.0000001253,94334633565.96613,2561044.000001112,14898666354.725365,2561043.9999993974,54506749201.522606,2561044.000000235,1354370749.1191802,2561044.0000000363,429911745.6460482,2561043.9999999027,87085348.84193009,2561043.999999876,2403619.4822318116,2561043.9999999567,128420.64662691843,2561044.0,718947848.1231649,2561044.000000243,19252399.97386663,2561044.0000000317,1489784445.9776835,2561044.000000042,10348.230109710397,2561044.00000001,,
30.041954099068086,35137367.14517317,2561043.999999996,22237230064.526367,2561044.000000018,1296443675.2194228,2561043.9999999944,365475769.9770168,2561043.9999999944,2069535354.9673824,2561043.999999999,10248.516189618904,2561043.999999979,506906.94634208264,2561043.9999999767,7069326.633425934,2561044.000000002,1818164.761992038,2561043.999999996,2072416.2106625147,2561044.0000000126,628165665.7175894,2561044.0000003185,19834215739.461983,2561043.9999999055,4752258234.320348,2561043.999999921,132494856.94326404,2561043.9999999865,37027557.259850696,2561043.9999997597,748404408.6975077,2561044.0000001015,616131364.950621,2561044.0000000955,25391276374.060028,2561044.0000002515,7714519125.915051,2561043.999999532,3653796462.1525364,2561044.00000023,28748368365.093758,2561044.0000001253,94334633565.96613,2561044.000001112,14898666354.725365,2561043.9999993974,54506749201.522606,2561044.000000235,1354370749.1191802,2561044.0000000363,429911745.6460482,2561043.9999999027,87085348.84193009,2561043.999999876,2403619.4822318116,2561043.9999999567,128420.64662691843,2561044.0,718947848.1231649,2561044.000000243,19252399.97386663,2561044.0000000317,1489784445.9776835,2561044.000000042,10348.230109710397,,,
133.30914033720634,35137367.14517317,2561043.999999996,22237230064.526367,2561044.000000018,1296443675.2194228,2561043.9999999944,365475769.9770168,2561043.9999999944,2069535354.9673824,2561043.999999999,10248.516189618904,2561043.999999979,506906.94634208264,2561043.9999999767,7069326.633425934,2561044.000000002,1818164.761992038,2561043.999999996,2072416.2106625147,2561044.0000000126,628165665.7175894,2561044.0000003185,19834215739.461983,2561043.9999999055,4752258234.320348,2561043.999999921,132494856.94326404,2561043.9999999865,37027557.259850696,2561043.9999997597,748404408.6975077,2561044.0000001015,616131364.950621,2561044.0000000955,25391276374.060028,2561044.0000002515,7714519125.915051,2561043.999999532,3653796462.1525364,2561044.00000023,28748368365.093758,2561044.0000001253,94334633565.96613,2561044.000001112,14898666354.725365,2561043.9999993974,54506749201.522606,2561044.000000235,1354370749.1191802,2561044.0000000363,429911745.6460482,2561043.9999999027,87085348.84193009,2561043.999999876,2403619.4822318116,2561043.9999999567,128420.64662691843,2561044.0,718947848.1231649,2561044.000000243,19252399.97386663,2561044.0000000317,1489784445.9776835,2561044.000000042,10348.230109710397,,,
25.628453909617804,35137367.14524163,2560325.727483504,18749112990.17839,1808485.6712331183,1813318164.370254,2300449.7126512867,307327590.494015,2298190.5869685314,1796933468.5820262,2283224.2921814662,4135205.7264311113,2298413.20480179,1305061.565628652,2298413.1565056164,5687592.284343192,2298412.947267216,24243836.026442762,2298256.2804217367,1975708.812884921,2282866.372703574,526751800.5375295,2310944.0000002123,23408484383.934486,2310943.999999937,4149758487.552288,2310943.999999947,296149957.8232641,2310943.9999999916,123481783.92771067,2310943.99999984,629522281.4853476,2310944.0000000675,1003957672.6623611,2310944.000000064,22949580618.803867,2310944.0000001676,9613168036.484192,2310943.9999996875,3172751114.677976,2310944.000000154,33351812935.566013,2310944.000000084,87275803069.40363,2310944.0000007423,17844212105.392868,2310943.999999598,49963612576.31878,2310944.0000001565,1978278501.790721,2310944.0000000247,358251341.4889882,2310943.999999935,218624839.81905016,2310943.999999917,31464600.449731804,2310943.999999971,13823085.966306914,2310944.0,604310013.5275049,2310944.000000162,15479782.911626633,2310944.0000000214,1269725399.5639439,2310944.000000028,6367896.5496297125,,,
27.414535806853966,38073343.03283446,1097856.1310839439,13016107701.169561,958797.5025005698,2245175861.4122367,823409.3639001328,102287043.3409571,1396486.9598385436,727901987.9048829,1460584.000000001,20542696.722241625,1460584.0000000065,4049308.4072340825,1460584.0000000081,1328726.0237939346,1460583.9999999995,120426170.31066398,1460584.0000000019,1667692.1974505144,1460583.9999999965,168246007.0273135,1460583.9999998943,36261133586.08549,1460584.0000000314,1993971341.9252717,1460584.0000000265,878637200.1912644,1460584.000000005,429246379.23000664,1460584.0000000806,208555612.92957172,1460583.9999999665,2391546903.0026255,1460583.999999968,14182598059.089687,1460583.9999999166,16435402467.431097,1460584.0000001567,1453083696.0575604,1460583.9999999232,49908811940.644135,1460583.9999999586,61900059633.028625,1460583.9999996282,28434004204.245876,1460584.0000002019,33638224639.792946,1460583.999999922,4214562014.2262664,1460583.9999999886,106010834.0615722,1460584.0000000321,685926776.5286821,1460584.0000000414,132290196.38273183,1460584.0000000144,60260674.5891549,1460584.0,198523402.84112865,1460583.9999999185,3304372.2155626384,1460583.9999999895,486428606.6524799,1460583.9999999863,27194031.05190172,,,
26.465738078811285,35137367.14517317,2561043.999999996,22237230064.526367,2561044.000000018,1296443675.2194228,2561043.9999999944,365475769.9770168,2561043.9999999944,2069535354.9673824,2561043.999999999,10248.516189618904,2561043.999999979,506906.94634208264,2561043.9999999767,7069326.633425934,2561044.000000002,1818164.761992038,2561043.999999996,2072416.2106625147,2561044.0000000126,628165665.7175894,2561044.0000003185,19834215739.461983,2561043.9999999055,4752258234.320348,2561043.999999921,132494856.94326404,2561043.9999999865,37027557.259850696,2561043.9999997597,748404408.6975077,2561044.0000001015,616131364.950621,2561044.0000000955,25391276374.060028,2561044.0000002515,7714519125.915051,2561043.999999532,3653796462.1525364,2561044.00000023,28748368365.093758,2561044.0000001253,94334633565.96613,2561044.000001112,14898666354.725365,2561043.9999993974,54506749201.522606,2561044.000000235,1354370749.1191802,2561044.0000000363,429911745.6460482,2561043.9999999027,87085348.84193009,2561043.999999876,2403619.4822318116,2561043.9999999567,128420.64662691843,2561044.0,718947848.1231649,2561044.000000243,19252399.97386663,2561044.0000000317,1489784445.9776835,2561044.000000042,10348.230109710397,,,
26.539507787580526,35137367.14517317,2561043.999999996,22237230064.526367,2561044.000000018,1296443675.2194228,2561043.9999999944,365475769.9770168,2561043.9999999944,2069535354.9673824,2561043.999999999,10248.516189618904,2561043.999999979,506906.94634208264,2561043.9999999767,7069326.633425934,2561044.000000002,1818164.761992038,2561043.999999996,2072416.2106625147,2561044.0000000126,628165665.7175894,2561044.0000003185,19834215739.461983,2561043.9999999055,4752258234.320348,2561043.999999921,132494856.94326404,2561043.9999999865,37027557.259850696,2561043.9999997597,748404408.6975077,2561044.0000001015,616131364.950621,2561044.0000000955,25391276374.060028,2561044.0000002515,7714519125.915051,2561043.999999532,3653796462.1525364,2561044.00000023,28748368365.093758,2561044.0000001253,94334633565.96613,2561044.000001112,14898666354.725365,2561043.9999993974,54506749201.522606,2561044.000000235,1354370749.1191802,2561044.0000000363,429911745.6460482,2561043.9999999027,87085348.84193009,2561043.999999876,2403619.4822318116,2561043.9999999567,128420.64662691843,2561044.0,718947848.1231649,2561044.000000243,19252399.97386663,2561044.0000000317,1489784445.9776835,2561044.000000042,10348.230109710397,,,
28.649642748753685,35137367.14517317,2561043.999999996,22237230064.526367,2561044.000000018,1296443675.2194228,2561043.9999999944,365475769.9770168,2561043.9999999944,2069535354.9673824,2561043.999999999,10248.516189618904,2561043.999999979,506906.94634208264,2561043.9999999767,7069326.633425934,2561044.000000002,1818164.761992038,2561043.999999996,2072416.2106625147,2561044.0000000126,628165665.7175894,2561044.0000003185,19834215739.461983,2561043.9999999055,4752258234.320348,2561043.999999921,132494856.94326404,2561043.9999999865,37027557.259850696,2561043.9999997597,748404408.6975077,2561044.0000001015,616131364.950621,2561044.0000000955,25391276374.060028,2561044.0000002515,7714519125.915051,2561043.999999532,3653796462.1525364,2561044.00000023,28748368365.093758,2561044.0000001253,94334633565.96613,2561044.000001112,14898666354.725365,2561043.9999993974,54506749201.522606,2561044.000000235,1354370749.1191802,2561044.0000000363,429911745.6460482,2561043.9999999027,87085348.84193009,2561043.999999876,2403619.4822318116,2561043.9999999567,128420.64662691843,2561044.0,718947848.1231649,2561044.000000243,19252399.97386663,2561044.0000000317,1489784445.9776835,2561044.000000042,10348.230109710397,,,
26.47144905291601,35137367.14517317,2561043.999999996,22237230064.526367,2561044.000000018,1296443675.2194228,2561043.9999999944,365475769.9770168,2561043.9999999944,2069535354.9673824,2561043.999999999,10248.516189618904,2561043.999999979,506906.94634208264,2561043.9999999767,7069326.633425934,2561044.000000002,1818164.761992038,2561043.999999996,2072416.2106625147,2561044.0000000126,628165665.7175894,2561044.0000003185,19834215739.461983,2561043.9999999055,4752258234.320348,2561043.999999921,132494856.94326404,2561043.9999999865,37027557.259850696,2561043.9999997597,748404408.6975077,2561044.0000001015,616131364.950621,2561044.0000000955,25391276374.060028,2561044.0000002515,7714519125.915051,2561043.999999532,3653796462.1525364,2561044.00000023,28748368365.093758,2561044.0000001253,94334633565.96613,2561044.000001112,14898666354.725365,2561043.9999993974,54506749201.522606,2561044.000000235,1354370749.1191802,2561044.0000000363,429911745.6460482,2561043.9999999027,87085348.84193009,2561043.999999876,2403619.4822318116,2561043.9999999567,128420.64662691843,2561044.0,718947848.1231649,2561044.000000243,19252399.97386663,2561044.0000000317,1489784445.9776835,2561044.000000042,10348.230109710397,,,
26.691755947634082,35137367.14517317,2561041.5246855607,22235492376.44579,2321910.5743429773,1428802899.3236918,2321910.574342639,344244059.561551,2321910.574342639,1977074301.1672432,2321910.574637723,415308.0983880532,2321910.5743426257,484282.823314029,2321910.574342624,6462330.8706618585,2321910.574342646,5634459.817968852,2321910.5743426406,1877296.949934265,2321910.574342656,594314842.0736377,2321910.574342935,20686289522.460987,2321910.5743425586,4568868163.771733,2321910.5743425726,164390530.4071845,2321910.574342632,52458371.17310147,2321910.574342426,709097975.7273655,2321910.574342737,698223241.6729727,2321910.574342732,24684693579.529003,2321910.574342874,8156378212.775657,2321910.574342218,3500269131.098256,2321910.5743428543,29853443308.302452,2321910.5743427593,92346776871.56807,2321910.5743436585,15595122815.625568,2321910.5743420953,53212999488.519104,2321910.5743428585,1491086855.841249,2321910.5743426774,405429583.7334565,2321910.574342556,99077471.19660778,2441477.287171204,4533681.135601458,2441477.287171281,951212.0963521758,2441477.2871713224,699954866.4410328,2441477.2871715548,18495735.600104142,2441477.2871772656,1454640815.4967847,2441477.2871728297,305046.27998761565,,,
