0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
260.41758087841185,483.62240322124893,690.3397352473,749.8667588965434,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
202.73617742918987,435.83725082245167,692.3795396601188,749.7682611959704,749.9998578387684,750.0,749.9999984127039,749.9999878084027,749.9998907078111,749.9994547816761,749.9980628915796,749.9977649515843,749.997159939145,749.9941207597439,749.9834757962453,749.7917601295405,749.4598621714057,749.2610406440369,749.1594140824117,749.1377321137333,749.1219123673061,749.1175219117584,749.1160605417971,749.1160605417956,749.1160605417956,749.1160605417956,749.1160605417956,749.1160605417956,749.1160605417956,749.1160605417956,749.1160605417956,749.1160605417956,749.1160605417956,749.1160605417956,749.1160605418399,749.116060544195,749.1160612412073,749.1160959444495,749.1162626144503,749.119980934711,749.1964092611306,749.4433852069368,749.8269152478446,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
225.92179070701775,477.8368813169726,697.2013972999305,749.6994643877888,749.9986722955097,749.9999994444576,749.999908588883,749.9990351794011,749.9956112849038,749.9784621973822,749.8016346318557,749.4226487156066,749.0799575634119,748.967052533121,748.8843105707437,748.8280779396794,748.7429250760551,748.5661952120813,748.5372837679722,748.5223434180734,748.5118626956856,748.4938862323133,748.4799481686242,748.4451440981554,748.3156843845375,748.2703306812812,748.2433788835707,748.2276492704453,748.2152461536492,748.1997150549428,748.0950137917259,747.989475990908,747.9795801921823,747.9795670402511,747.9798065602447,747.9964870594386,748.6980488532611,749.4007194889316,749.788798961968,749.9924785621915,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
254.63275443175866,477.7643240944758,702.1005875262565,749.4745305796498,749.9991451166838,749.9999999234414,749.9999829703836,749.9998289376892,749.9990606109594,749.990980657705,749.9701137490725,749.8411560683552,749.6831152119726,749.4815239250755,749.1664620923998,749.0373219329911,748.9967217785014,748.942262688299,748.9121037408884,748.8974203426908,748.8829020865186,748.8464542259801,748.7505904457838,748.7401576581818,748.737969919223,748.7374706642756,748.7372528575004,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293455688,748.7372293703611,748.7372298350459,748.73725372598,748.7379802010425,748.7621717276825,749.0877047326587,749.6932155556465,749.8737986152864,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
218.17621130278206,471.66684746266793,686.9269373871737,743.1470564120227,749.9486882979983,749.9999133087421,749.9841713140088,749.8729725388254,749.4850519351432,748.9532036893379,748.6546444609188,748.2776563963911,748.006484687463,747.7472717561011,747.5805787925146,747.5039545162177,747.4532542688019,747.3589379053046,747.3343290807622,747.2858543676291,747.1790424314661,747.117920564229,747.050929062758,747.0039649204149,746.9891845919535,746.9694286152771,746.9693522236781,746.9693504725444,746.9693504306174,746.969350429046,746.9693504290144,746.9693504290135,746.9693504290135,746.9693504290135,746.9693504292882,746.9693504471605,746.9693582320823,746.9715383842081,747.2667785774549,748.0890984407696,749.0282085786013,749.8035075229087,749.9998744399968,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
219.65754540463305,492.892468480245,680.4848274702393,749.5429217098153,749.9992746603784,749.999999728077,749.999973235414,749.9998382260261,749.9994537367943,749.9980026660618,749.9810438300228,749.9170548008553,749.6153792747311,749.0269419423119,748.8565516781603,748.8402654976089,748.8159784462599,748.7883157107021,748.6889882704727,748.5142791759088,748.4639165194285,748.3861730286409,748.2681178255323,748.2488911536798,748.2321239632238,748.2321210926717,748.2321210836067,748.2321210835912,748.2321210835912,748.2321210835912,748.2321210835912,748.2321210835912,748.2321210835912,748.2321210835912,748.2321210838649,748.2321211185821,748.232123638598,748.2325735604237,748.2630105130635,748.7607179229029,749.3953277527467,749.7538595851918,749.8935246510646,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
218.36887293625557,471.1471779382018,694.13783594261,749.9232445528686,749.9999624680094,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
243.5804036018251,456.1620833899427,707.3389939281285,749.9511544678203,749.9999990280023,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
247.7476455333263,468.7853293188882,696.1362703061262,749.695282389333,749.9985465995572,749.9999997706282,749.9999127893846,749.9996634565093,749.9981075336002,749.9901572614151,749.8469591695159,749.7116809301111,749.369796700674,749.0958693479288,749.0039414209775,748.8933468670796,748.8410761745204,748.8192478711501,748.6996330172544,748.5910559618061,748.5398253321846,748.4403779946945,748.358450499537,748.3583982287946,748.3583981492125,748.3583981490494,748.358398149049,748.358398149049,748.358398149049,748.358398149049,748.358398149049,748.358398149049,748.358398149049,748.358398149049,748.3583981492238,748.358398171867,748.3584011897453,748.3585104979966,748.3611311221482,748.4054568903969,748.8101275509864,749.3154491988124,749.873460405501,749.9380206956654,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
196.58161656872926,447.8752952792428,710.4924576846117,749.755975578269,749.9997867364787,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
227.04523262865013,443.21033060904404,688.37977386747,749.8342781061035,749.9994053817057,749.9999998936726,749.9999809002181,749.9998388860813,749.9990745075881,749.9962208871278,749.981964540714,749.9005172931711,749.5517183286291,749.2547071974544,748.9366760113139,748.8584535813332,748.8513364253722,748.8169575431339,748.7874867368159,748.7059010605183,748.6345276583688,748.5078156029489,748.3524653173621,748.2321911955075,748.2321212211049,748.2321210841124,748.2321210835926,748.2321210835912,748.2321210835912,748.2321210835912,748.2321210835912,748.2321210835912,748.2321210835912,748.2321210835912,748.2321210838022,748.232121153205,748.2321223656484,748.2321716321429,748.2387214807569,748.3219790316311,749.0703121779551,749.6871361978633,749.8706159152241,749.885846767173,749.8950233440964,749.9578295895398,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
246.2279863583949,498.5941770965883,681.2444812983351,749.9375910859621,749.9999993832796,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,,
222.86625812479193,479.080826369645,686.8298637784658,749.6335590718841,749.9986722913134,749.9999999386898,749.9999433409034,749.9994687373152,749.9971046809171,749.9893952332282,749.9413326105451,749.6729027985798,749.0805710016039,748.900502774268,748.8746704383282,748.8541098840101,748.8102374719518,748.7076563873503,748.6614438149791,748.6147065665077,748.6100254902158,748.6090167471089,748.6084198801218,748.6081390852906,748.6079976079329,748.6077948096462,748.6069459018239,748.6002514704264,748.5903487525565,748.5781833417935,748.5678480705938,748.5553123956852,748.536265191482,748.5207528045796,748.6109522800457,748.6109522851998,748.6109529738916,748.6109669358805,748.6111961657934,748.6244230601786,749.101450949287,749.7257295666925,749.9618515200386,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
224.6738250439878,471.45216144622304,694.8900081487573,749.7612752656378,749.9996174158485,749.9999985795805,749.9998215577414,749.9987129739366,749.993646289256,749.9728282235153,749.8801847829666,749.5722375754525,749.2575302761844,749.0489856072626,748.9598820599774,748.8663849537799,748.759844542314,748.611294506052,748.5053682542004,748.4796619273654,748.4698844742627,748.4477034042325,748.4177696076865,748.3552994117006,748.239440268421,748.025506385695,747.9796287351284,747.9794757037332,747.9787567971885,747.9759463611947,747.9752255806402,747.9738163640018,747.9658450964272,747.9476869113118,747.9813154848132,749.1408501127939,749.8976747769254,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
240.40376935239885,460.2741105143063,695.138421178084,749.4945432973633,749.9991531206239,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
235.4331234154528,476.5289905689441,683.0269072875965,749.7791393281668,749.999669083883,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
230.75177573408104,474.5496695108958,696.2994710532527,749.754493466834,749.9996937854066,749.9999997345833,749.9999572709843,749.9993052251803,749.988602564539,749.9143846846414,749.601018932405,749.379020780887,749.2442735640343,749.0840262459885,748.9325368137927,748.8720423857283,748.8161710736495,748.6199870421683,748.5123426896791,748.4390689238844,748.3916933955104,748.3844423907183,748.3511455322068,748.1341843511274,748.036198157454,747.9796145999388,747.979567110686,747.9795669539369,747.9795669526791,747.9795669526757,747.9795669526757,747.9795669526757,747.9795669526757,747.9795669526757,747.9795669529963,747.9795671078207,747.979581290719,747.9799917927769,747.9947696861096,748.2184716484593,749.0241453545264,749.6408697585651,749.8786109092546,749.8844539406972,749.8891637412848,749.8938704055355,749.9041733119608,749.9102339563832,749.911425745525,749.9128579852637,749.9145087577474,749.9140154629797,749.9138445847311,749.9136692210318,749.913552827169,749.9135174750463,749.9134744353292,749.9133155449442,749.9129964784811,749.9125447059342,749.9122684872958,749.9121884629174,749.9120170978623,749.9116962195762,749.9111080240621,749.9104550447252,749.9068200292628,749.8976666641055,749.8737563284069,749.8737229345422,749.8737229345422,749.8737229345422,749.8737229345422,749.8737229345422,749.8737229345422,749.8737229345422,749.8737229345422,749.8737229345422,749.8737229345422,749.8737229345422,749.8737229345422,749.8737229345422,
229.71910459759133,472.0666744399947,688.7782267231049,749.5179667233904,749.9989843413855,749.9999999936585,749.9999850902454,749.9999084391009,749.9994394657888,749.997177863277,749.9840620883999,749.8794107503996,749.7175710073041,749.5505347406495,749.3415220663115,749.1395233631306,749.0524370747801,748.9371474003856,748.7373060562288,748.7372293780878,748.7372293454303,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293454223,748.7372293455064,748.7372293466196,748.737229425451,748.7372306963221,748.7372536652802,748.7391660386008,748.9020780644203,749.4356174958688,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,,
241.2975392943723,449.5973668516947,691.9590463238469,749.8623046004166,749.9999489040292,750.0,749.9999999390079,749.999999822461,749.9999978178946,749.9999937917565,749.9999544564122,749.9998552562697,749.9997609680918,749.9996455262574,749.9991369585856,749.9955589811973,749.985702174336,749.9798140480652,749.9772412664969,749.9762289091342,749.9759393590823,749.9758638208341,749.9756683070543,749.9750160664089,749.9747716545353,749.9742438350792,749.9740592079331,749.9739832020196,749.9739118487155,749.9738857060203,749.9738268992821,749.9734604195613,749.9697415315766,749.953458396883,749.9870600883712,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
240.87841127155258,458.271083380406,703.0939687290186,749.8030635142314,749.9999267565361,750.0,749.9999999720674,749.9999997753449,749.9999990064721,749.9999965225925,749.9999941216844,749.9999879543885,749.9999767832937,749.9999408975345,749.9998682203125,749.9998337216134,749.9997334923409,749.999493422587,749.998479334571,749.996818453496,749.9941490096141,749.9870577768595,749.9742816971028,749.892136196288,749.7192569835748,749.6703954335022,749.6525886989477,749.6211688041626,749.6211688036267,749.6211688036267,749.6211688036267,749.6211688036267,749.6211688036267,749.6211688036267,749.6211688037057,749.6211688062704,749.6211688357173,749.621168860358,749.6211691591714,749.6211729275155,749.6211974789942,749.6214477394307,749.626251589631,749.6561612041465,749.8801103961575,749.9555292229961,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,750.0,
